Player,GSIS,Full Name,Team,DYAR,YAR,DVOA,VOA,Passes,Yards,TD,Catch Rate,Catches,YAC,FUM,DPI,DPI Yards
23-C.McCaffrey,00-0033280,Christian McCaffrey,SF,238,237,38.0%,37.8%,83,564,7,81%,67,6.9,1,0,0
1-R.White,00-0037256,Rachaad White,TB,189,197,35.6%,37.5%,70,549,3,91%,64,9.5,1,0,0
25-S.Perine,00-0033526,Samaje Perine,DEN,163,176,38.9%,43.1%,56,455,0,89%,50,9.2,2,1,11
4-J.Cook,00-0037248,James Cook,BUF,159,165,37.7%,39.4%,54,445,4,81%,44,9.0,1,0,0
1-T.Etienne,00-0036973,Travis Etienne,JAC,152,133,22.7%,18.0%,73,476,1,79%,58,9.0,0,0,0
28-J.Mixon,00-0033897,Joe Mixon,CIN,134,110,22.2%,15.6%,64,376,3,81%,52,8.9,0,0,0
20-Bre.Hall,00-0038120,Breece Hall,NYJ,127,153,10.8%,15.8%,95,609,4,80%,76,8.5,0,0,0
7-B.Robinson,00-0038542,Bijan Robinson,ATL,104,95,6.4%,4.6%,86,487,4,67%,58,8.9,0,0,0
8-B.Robinson,00-0037746,Brian Robinson,WAS,98,111,22.1%,26.6%,43,368,4,84%,36,11.4,1,0,0
44-K.Juszczyk,00-0029892,Kyle Juszczyk,SF,94,85,75.5%,67.2%,17,119,2,82%,14,4.1,0,0,0
1-J.McKinnon,00-0031376,Jerick McKinnon,KC,83,86,34.4%,35.8%,32,192,4,78%,25,8.8,0,0,0
21-Z.Moss,00-0036251,Zack Moss,IND,80,63,30.1%,20.5%,37,192,2,73%,27,7.0,0,0,0
28-A.Dillon,00-0036265,AJ Dillon,GB,69,68,29.9%,29.3%,28,223,0,79%,22,10.5,0,0,0
25-D.Johnson,00-0035628,D'Ernest Johnson,JAC,66,59,92.4%,82.3%,12,140,0,83%,10,13.6,0,0,0
28-D.Achane,00-0039040,De'Von Achane,MIA,65,58,15.8%,12.3%,37,197,3,73%,27,9.7,0,0,0
30-C.Brown,00-0038597,Chase Brown,CIN,65,61,67.9%,63.3%,15,156,1,93%,14,13.9,0,0,0
24-A.Gibson,00-0036328,Antonio Gibson,WAS,63,69,4.7%,6.4%,59,389,2,81%,48,7.9,2,0,0
41-A.Kamara,00-0033906,Alvin Kamara,NO,59,65,-1.9%,-0.6%,86,466,1,87%,75,6.7,0,0,0
35-G.Edwards,00-0034184,Gus Edwards,BAL,55,52,70.4%,65.8%,13,180,0,92%,12,12.1,1,0,0
23-R.Dowdle,00-0036139,Rico Dowdle,DAL,53,48,27.3%,23.3%,22,144,2,77%,17,10.0,0,1,4
34-J.Ford,00-0037267,Jerome Ford,CLE,50,55,-0.2%,1.1%,63,319,5,70%,44,6.9,0,0,0
25-C.Edwards-Helaire,00-0036360,Clyde Edwards-Helaire,KC,49,62,25.1%,34.6%,22,188,1,77%,17,13.4,0,0,0
9-K.Walker,00-0038134,Kenneth Walker,SEA,49,40,9.3%,5.4%,37,259,1,78%,29,10.9,0,0,0
26-S.Barkley,00-0034844,Saquon Barkley,NYG,45,54,-0.6%,2.0%,60,280,4,68%,41,5.5,0,0,0
28-J.Taylor,00-0036223,Jonathan Taylor,IND,43,33,17.8%,10.5%,23,153,1,83%,19,9.2,0,0,0
31-R.Mostert,00-0031687,Raheem Mostert,MIA,43,32,12.7%,5.8%,32,175,3,78%,25,8.5,2,0,0
25-K.Miller,00-0038551,Kendre Miller,NO,42,49,62.6%,75.6%,11,117,0,91%,10,12.8,0,0,0
26-T.Johnson,00-0035537,Ty Johnson,BUF,37,37,71.4%,71.8%,7,62,1,100%,7,8.6,0,0,0
25-T.Allgeier,00-0037263,Tyler Allgeier,ATL,37,33,15.2%,11.9%,23,193,1,78%,18,12.1,0,0,0
34-K.Mitchell,00-0038454,Keaton Mitchell,BAL,36,37,45.2%,46.5%,11,93,0,82%,9,13.6,0,0,0
8-J.Jacobs,00-0035700,Josh Jacobs,LV,31,44,-3.4%,1.2%,54,296,0,69%,37,7.9,1,0,0
30-A.Ingold,00-0035125,Alec Ingold,MIA,30,31,17.3%,17.6%,16,119,0,81%,13,7.0,0,0,0
36-K.Harris,00-0037286,Kevin Harris,NE,30,30,182.5%,177.5%,3,58,0,100%,3,19.7,0,0,0
32-T.Chandler,00-0037276,Ty Chandler,MIN,30,29,6.9%,6.3%,25,159,0,84%,21,9.8,0,0,0
42-P.Ricard,00-0033376,Patrick Ricard,BAL,29,31,59.9%,63.4%,7,52,1,71%,5,7.0,0,0,0
32-T.Spears,00-0039032,Tyjae Spears,TEN,29,28,-5.7%,-6.1%,70,385,1,74%,52,8.8,1,0,0
33-M.Gordon,00-0032144,Melvin Gordon,BAL,29,30,144.0%,152.6%,3,46,0,100%,3,9.3,0,0,0
26-J.Gibbs,00-0039139,Jahmyr Gibbs,DET,27,29,-7.5%,-7.2%,71,316,1,73%,52,6.0,0,1,16
10-I.Pacheco,00-0037197,Isiah Pacheco,KC,26,33,-4.5%,-1.8%,49,244,2,90%,44,8.2,0,0,0
14-K.Gainwell,00-0036919,Kenneth Gainwell,PHI,22,27,-3.2%,-0.9%,37,183,0,81%,30,5.8,0,0,0
22-N.Harris,00-0036893,Najee Harris,PIT,22,14,-4.8%,-8.1%,38,170,0,76%,29,6.0,0,1,6
22-A.Abdullah,00-0032104,Ameer Abdullah,LV,22,8,6.1%,-6.8%,24,131,0,79%,19,4.6,0,0,0
5-D.Montgomery,00-0035685,David Montgomery,DET,21,16,0.9%,-2.3%,24,117,0,67%,16,9.3,0,0,0
15-E.Elliott,00-0033045,Ezekiel Elliott,NE,20,8,-7.9%,-11.5%,65,313,2,78%,51,7.3,1,0,0
6-J.Conner,00-0033553,James Conner,ARI,20,27,-3.4%,0.5%,33,165,2,82%,27,8.2,0,0,0
21-D.Foreman,00-0033925,D'Onta Foreman,CHI,19,22,8.0%,10.9%,16,77,1,69%,11,5.9,0,0,0
26-D.Singletary,00-0035250,Devin Singletary,HOU,19,7,-4.8%,-10.6%,38,193,0,79%,30,7.4,0,0,0
35-B.Scott,00-0034414,Boston Scott,PHI,19,17,45.8%,41.6%,6,52,0,67%,4,10.8,0,0,0
13-C.Reynolds,00-0035567,Craig Reynolds,DET,18,17,47.2%,45.3%,5,47,0,100%,5,11.8,0,0,0
31-D.Pierce,00-0037258,Dameon Pierce,HOU,17,20,8.3%,12.1%,17,101,0,76%,13,7.3,0,0,0
27-D.Henderson,00-0035664,Darrell Henderson,LA,17,17,11.7%,11.6%,14,103,0,71%,10,13.4,0,0,0
23-J.Wilson,00-0034115,Jeff Wilson,MIA,15,6,5.2%,-5.7%,17,85,0,82%,14,4.9,0,0,0
28-I.Spiller,00-0038045,Isaiah Spiller,LAC,13,13,24.5%,26.1%,6,34,0,100%,6,6.5,0,0,0
30-A.Ekeler,00-0033699,Austin Ekeler,LAC,12,18,-11.1%,-9.7%,75,438,1,69%,51,10.3,2,0,0
47-A.Beck,00-0034959,Andrew Beck,HOU,11,-2,-1.6%,-16.0%,13,55,2,85%,11,3.4,1,0,0
30-K.Ingram,00-0037299,Keaontay Ingram,ARI,11,8,44.2%,31.5%,4,26,0,100%,4,7.8,0,0,0
40-K.Smith,00-0030968,Keith Smith,ATL,10,12,51.6%,61.5%,3,33,0,100%,3,5.0,0,0,0
22-D.Henry,00-0032764,Derrick Henry,TEN,10,18,-9.0%,-5.1%,36,214,0,78%,28,9.8,0,0,0
33-A.Jones,00-0033293,Aaron Jones,GB,10,13,-9.9%,-8.7%,43,233,1,70%,30,9.0,1,0,0
27-K.Hunt,00-0033923,Kareem Hunt,CLE,10,3,-4.7%,-11.1%,21,84,0,71%,15,6.5,0,0,0
23-C.Rodriguez,00-0038611,Chris Rodriguez,WAS,10,7,63.8%,42.6%,2,12,0,100%,2,9.5,0,0,0
31-C.Akers,00-0036414,Cam Akers,MIN,10,10,0.5%,0.6%,12,70,0,92%,11,7.1,0,0,0
24-J.Mason,00-0037525,Jordan Mason,SF,9,8,38.0%,29.0%,4,31,0,75%,3,7.7,0,0,0
3-R.Blackshear,00-0037429,Raheem Blackshear,CAR,9,9,7.5%,7.8%,7,45,0,86%,6,6.3,0,0,0
22-C.Edmonds,00-0034681,Chase Edmonds,TB,9,12,-4.7%,-0.9%,17,81,0,82%,14,7.9,0,0,0
26-Z.Charbonnet,00-0039165,Zach Charbonnet,SEA,9,1,-10.1%,-13.6%,40,209,0,83%,33,7.5,0,0,0
34-J.Funk,00-0036860,Jake Funk,IND,8,8,149.0%,156.0%,1,12,0,100%,1,12.0,0,0,0
24-N.Chubb,00-0034791,Nick Chubb,CLE,7,4,23.2%,5.4%,4,21,0,100%,4,5.0,0,0,0
42-E.Dotson,00-0038862,Elijah Dotson,LAC,7,5,51.2%,31.0%,2,13,0,100%,2,7.0,0,0,0
33-D.Ozigbo,00-0035184,Devine Ozigbo,DET,7,5,97.9%,62.6%,1,8,0,100%,1,5.0,0,0,0
48-N.Bawden,00-0034433,Nick Bawden,NYJ,7,9,35.5%,50.7%,3,21,0,100%,3,7.3,0,0,0
26-A.McFarland,00-0036336,Anthony McFarland,PIT,7,8,34.3%,43.5%,2,11,0,100%,2,3.5,0,0,0
23-G.Brightwell,00-0036569,Gary Brightwell,NYG,6,5,3.8%,0.3%,7,47,0,71%,5,10.6,0,0,0
23-R.Johnson,00-0039021,Roschon Johnson,CHI,6,11,-10.7%,-8.2%,40,209,0,85%,34,7.3,0,0,0
28-Z.Knight,00-0037157,Zonovan Knight,DET,6,5,84.8%,61.9%,1,8,0,100%,1,13.0,0,0,0
42-D.Vaughn,00-0038622,Deuce Vaughn,DAL,6,4,2.3%,-2.8%,7,40,0,100%,7,6.6,0,0,0
24-R.Freeman,00-0034838,Royce Freeman,LA,5,3,26.0%,14.3%,2,13,0,50%,1,14.0,0,0,0
38-J.McLaughlin,00-0038794,Jaleel McLaughlin,DEN,5,13,-11.3%,-6.6%,36,160,2,86%,31,9.4,0,0,0
31-Em.Wilson,00-0038797,Emanuel Wilson,GB,5,5,3.0%,6.5%,5,23,0,80%,4,7.5,0,0,0
40-A.Armah,00-0033296,Alex Armah,WAS,4,3,9.6%,5.9%,3,13,0,100%,3,9.0,0,0,0
28-L.Murray,00-0030513,Latavius Murray,BUF,4,5,-10.8%,-10.1%,22,119,0,77%,17,5.4,1,0,0
26-E.Hull,00-0038397,Evan Hull,IND,3,3,36.9%,30.1%,1,6,0,100%,1,3.0,0,0,0
24-K.Herbert,00-0036906,Khalil Herbert,CHI,3,0,-12.2%,-13.8%,31,134,1,65%,20,6.9,1,0,0
23-R.Penny,00-0034750,Rashaad Penny,PHI,2,2,17.8%,14.6%,1,5,0,100%,1,6.0,0,0,0
44-S.Tucker,00-0038951,Sean Tucker,TB,2,1,1.3%,-1.9%,2,9,0,100%,2,6.0,0,0,0
35-Z.White,00-0038040,Zamir White,LV,1,17,-12.5%,2.0%,19,98,0,79%,15,6.3,0,0,0
30-J.Warren,00-0037228,Jaylen Warren,PIT,1,12,-13.5%,-10.8%,74,370,0,82%,61,7.9,1,0,0
22-D.Harris,00-0035657,Damien Harris,BUF,1,1,6.6%,11.3%,2,16,0,100%,2,8.0,0,0,0
26-S.Ahmed,00-0036020,Salvon Ahmed,MIA,1,-4,-13.1%,-17.2%,23,88,1,70%,16,6.8,0,0,0
45-J.Johnson,00-0035726,Jakob Johnson,LV,1,2,-5.3%,11.6%,2,12,0,50%,1,10.0,0,0,0
84-C.Patterson,00-0030578,Cordarrelle Patterson,ATL,1,-4,-12.7%,-19.5%,12,38,1,75%,9,4.1,0,0,0
27-J.Dobbins,00-0036158,J.K. Dobbins,BAL,1,3,-10.2%,7.6%,3,15,0,67%,2,7.5,0,0,0
29-D.Williams,00-0030874,Damien Williams,ARI,0,1,-10.5%,-3.4%,2,12,0,100%,2,5.5,0,0,0
35-J.Corbin,00-0037410,Jashaun Corbin,NYG,0,-2,-13.0%,-23.4%,3,12,0,100%,3,4.3,0,0,0
29-L.Perine,00-0036269,La'Mical Perine,KC,0,3,-13.9%,-0.7%,5,33,0,60%,3,10.7,0,0,0
22-M.Boone,00-0034208,Mike Boone,HOU,0,-4,-13.9%,-20.8%,9,40,0,78%,7,4.7,0,0,0
20-M.Burton,00-0031595,Michael Burton,DEN,0,2,-14.9%,-5.0%,3,8,0,100%,3,2.0,0,0,0
20-T.Homer,00-0035594,Travis Homer,CHI,-1,0,-84.6%,-11.8%,1,0,0,0%,0,,0,0,0
32-J.Robinson,00-0035831,James Robinson,GB,-1,-3,-85.8%,-281.3%,1,-2,0,100%,1,1.0,0,0,0
23-K.Williams,00-0037840,Kyren Williams,LA,-1,-10,-14.3%,-17.3%,49,206,3,67%,32,8.4,1,1,6
45-G.Ricci,00-0035956,Giovanni Ricci,CAR,-1,-3,-37.2%,-57.8%,1,2,0,100%,1,3.0,0,0,0
41-R.Gilliam,00-0036187,Reggie Gilliam,BUF,-2,-1,-39.5%,-34.6%,1,3,0,100%,1,2.0,0,0,0
20-R.Rivers,00-0037557,Ronnie Rivers,LA,-2,1,-24.8%,-8.6%,5,22,0,100%,5,8.2,0,0,0
46-A.Prentice,00-0036727,Adam Prentice,NO,-4,0,-42.6%,-15.9%,3,12,0,67%,2,4.0,0,0,0
30-C.Hubbard,00-0036555,Chuba Hubbard,CAR,-5,1,-15.8%,-13.4%,44,233,0,89%,39,6.9,1,0,0
40-H.Luepke,00-0038738,Hunter Luepke,DAL,-6,-4,-36.7%,-29.5%,4,18,0,75%,3,5.3,0,0,0
18-J.Williams,00-0032975,Jonathan Williams,WAS,-6,-7,-96.0%,-105.0%,1,0,0,0%,0,,0,0,0
14-T.Montgomery,00-0032200,Ty Montgomery,NE,-6,-10,-23.4%,-29.3%,12,40,0,42%,5,5.4,0,0,0
25-C.Evans,00-0036857,Chris Evans,CIN,-7,-6,-121.0%,-106.0%,1,-1,0,100%,1,0.0,0,0,0
20-E.Gray,00-0038396,Eric Gray,NYG,-8,-10,-38.5%,-47.1%,7,22,0,86%,6,6.7,0,0,0
20-P.Strong,00-0038098,Pierre Strong,CLE,-8,-4,-32.3%,-22.7%,8,47,0,63%,5,14.6,0,0,0
22-M.Carter,00-0036924,Michael Carter,2TM,-8,-21,-19.0%,-26.6%,31,101,1,77%,24,3.6,0,0,0
37-T.Jones,00-0035860,Tony Jones,2TM,-10,-14,-34.2%,-43.1%,10,37,0,70%,7,6.3,0,0,0
37-K.Drake,00-0033118,Kenyan Drake,BAL,-11,-10,-76.2%,-71.2%,3,31,0,67%,2,18.0,1,0,0
6-M.Sanders,00-0035243,Miles Sanders,CAR,-12,-5,-19.2%,-16.2%,41,154,0,66%,27,5.9,0,0,0
37-D.Evans,00-0036297,Darrynton Evans,CHI,-12,-15,-30.4%,-34.8%,12,49,0,58%,7,9.9,0,0,0
39-J.Hasty,00-0035806,JaMycal Hasty,JAC,-12,-8,-130.2%,-94.7%,2,0,0,0%,0,,0,0,0
25-E.Mitchell,00-0036567,Elijah Mitchell,SF,-12,-20,-42.2%,-58.4%,8,14,0,75%,6,4.3,0,0,0
30-C.Ham,00-0032918,C.J. Ham,MIN,-13,-15,-37.5%,-42.3%,9,25,0,78%,7,2.9,0,0,0
31-T.Goodson,00-0037120,Tyler Goodson,IND,-14,-15,-36.1%,-37.5%,9,34,0,67%,6,8.5,0,0,0
33-J.Mims,00-0038678,Jordan Mims,NO,-14,-13,-117.5%,-107.8%,2,0,0,0%,0,,0,0,0
27-T.Sermon,00-0036984,Trey Sermon,IND,-15,-13,-56.2%,-50.4%,6,13,0,50%,3,2.0,0,0,0
25-I.Abanikanda,00-0038389,Israel Abanikanda,NYJ,-16,-18,-37.0%,-39.8%,11,43,0,64%,7,6.6,0,0,0
33-D.Ogunbowale,00-0033854,Dare Ogunbowale,HOU,-17,-19,-66.1%,-72.5%,7,18,0,29%,2,2.5,0,0,0
0-D.Swift,00-0036275,D'Andre Swift,PHI,-18,-24,-20.5%,-22.6%,49,214,1,80%,39,6.8,1,0,0
43-J.Hill,00-0034975,Justice Hill,BAL,-19,-16,-23.1%,-21.5%,39,206,1,72%,28,8.5,1,0,0
4-T.Bigsby,00-0038555,Tank Bigsby,JAC,-21,-17,-97.7%,-83.1%,4,6,0,25%,1,5.0,0,0,0
21-K.Vaughn,00-0036450,Ke'Shawn Vaughn,TB,-21,-26,-77.2%,-90.9%,5,2,0,40%,2,0.5,0,0,0
31-D.Dallas,00-0036425,DeeJay Dallas,SEA,-22,-24,-58.6%,-64.4%,9,26,0,67%,6,5.2,0,0,0
35-K.Blasingame,00-0035099,Khari Blasingame,CHI,-24,-24,-97.3%,-96.3%,6,2,0,50%,3,1.7,0,0,0
27-P.Taylor,00-0035973,Patrick Taylor,GB,-24,-32,-37.4%,-44.5%,17,49,0,65%,11,5.4,0,0,0
2-A.Mattison,00-0034972,Alexander Mattison,MIN,-26,-15,-24.4%,-20.2%,44,192,3,68%,30,6.0,0,0,0
32-T.Williams,00-0035291,Trayveon Williams,CIN,-27,-29,-72.3%,-77.8%,9,10,0,78%,7,5.0,0,0,0
38-R.Stevenson,00-0036875,Rhamondre Stevenson,NE,-28,-25,-23.4%,-22.5%,51,238,0,75%,38,6.9,0,0,0
25-J.Kelley,00-0036370,Joshua Kelley,LAC,-29,-25,-63.7%,-56.8%,12,32,0,67%,8,4.9,0,0,0
34-D.Jackson,00-0036493,Deon Jackson,IND,-35,-33,-150.1%,-142.2%,6,14,0,83%,5,4.0,1,0,0
33-J.Williams,00-0036997,Javonte Williams,DEN,-38,-31,-25.2%,-23.2%,58,226,2,81%,47,6.4,1,0,0
33-D.Cook,00-0033893,Dalvin Cook,NYJ,-40,-29,-49.9%,-39.7%,20,78,0,75%,15,7.1,0,0,0
31-M.Breida,00-0033308,Matt Breida,NYG,-42,-40,-52.4%,-51.1%,21,88,0,81%,17,5.2,1,0,0
31-E.Demercado,00-0038705,Emari Demercado,ARI,-44,-20,-43.1%,-27.2%,30,119,0,70%,21,5.2,0,0,0
21-J.Williams,00-0033948,Jamaal Williams,NO,-45,-37,-55.0%,-48.2%,20,62,0,90%,18,4.8,0,0,0
20-T.Pollard,00-0035261,Tony Pollard,DAL,-60,-58,-29.5%,-28.9%,67,311,0,82%,55,5.8,2,1,2
